Price,Ratings,Reviews,Title,edition_type,edition_month,edition_year,Author1,Author2,Author3,Author4,Author5,Author6,Author7,BookCategory1,BookCategory2,Genre1,Genre2
247.0,154,3.7,5288,13,12,2018,1380,2947,2947,2947,2947,2947,2947,5,16,102,363
989.93,11,3.9,1060,13,9,2016,1016,2947,2947,2947,2947,2947,2947,4,9,220,262
360.0,11,4.8,2090,13,12,2012,2602,2947,2947,2947,2947,2947,2947,2,6,15,262
181.0,67,4.1,1682,13,3,2017,3047,2947,2947,2947,2947,2947,2947,14,12,314,262
417.68,3,5.0,6347,13,8,2002,627,2947,2947,2947,2947,2947,2947,15,12,38,262
319.0,12,4.5,3986,13,7,2016,2219,2947,2947,2947,2947,2947,2947,5,16,98,262
473.09,7,4.4,2245,13,7,2018,3871,2947,2947,2947,2947,2947,2947,3,12,25,362
3098.0,1,5.0,4717,8,6,2013,3726,2947,2947,2947,2947,2947,2947,0,12,15,262
323.0,2,4.1,5748,13,2,2005,4361,2947,2947,2947,2947,2947,2947,10,11,114,262
226.0,1,4.0,5293,13,8,2011,4124,2947,2947,2947,2947,2947,2947,8,12,38,262
359.0,63,4.3,4019,13,4,2017,452,2947,2947,2947,2947,2947,2947,4,9,96,213
299.0,7,5.0,4702,13,7,2014,2147,2947,2947,2947,2947,2947,2947,0,12,0,262
311.0,14,4.4,2436,13,10,2017,2312,2947,2947,2947,2947,2947,2947,2,6,38,262
600.44,2,5.0,5897,13,3,1998,4258,2947,2947,2947,2947,2947,2947,1,7,386,262
857.0,22,3.8,3303,13,7,2016,2889,2947,2947,2947,2947,2947,2947,10,11,386,262
225.0,1,3.0,4578,13,10,2010,2090,2947,2947,2947,2947,2947,2947,4,9,96,213
2166.0,4,5.0,1522,8,11,2011,244,2947,2947,2947,2947,2947,2947,1,7,25,362
474.0,8,3.6,650,13,4,2015,2456,2947,2947,2947,2947,2947,2947,10,11,198,262
1075.0,2,4.5,4586,13,10,2010,4111,2947,2947,2947,2947,2947,2947,8,12,175,106
568.0,9,4.5,5648,8,11,2013,1213,2947,2947,2947,2947,2947,2947,15,12,369,262
200.0,20,3.7,390,13,6,2009,4064,2947,2947,2947,2947,2947,2947,2,6,38,262
589.0,3,4.6,1820,13,3,2006,2149,2947,2947,2947,2947,2947,2947,0,12,0,262
463.0,10,4.2,3811,12,6,1992,2144,2947,2947,2947,2947,2947,2947,14,12,314,262
323.0,97,4.5,2004,8,3,2017,1480,2947,2947,2947,2947,2947,2947,3,12,89,262
450.0,3,4.2,2380,13,12,1993,4550,2947,2947,2947,2947,2947,2947,1,7,386,262
186.0,2,4.5,763,13,2,2014,2460,2947,2947,2947,2947,2947,2947,3,12,89,262
590.0,6,5.0,2492,13,5,2018,160,2947,2947,2947,2947,2947,2947,14,12,63,279
1398.0,1,4.0,4330,8,8,2018,254,2947,2947,2947,2947,2947,2947,0,12,0,262
1199.0,3,3.4,1320,7,11,2016,1496,4113,2947,2947,2947,2947,2947,8,12,107,262
187.0,7,4.6,1855,13,10,2004,163,2947,2947,2947,2947,2947,2947,0,12,0,262
299.0,19,4.4,5718,13,1,2017,4481,2947,2947,2947,2947,2947,2947,13,12,26,262
383.0,1,5.0,34,13,4,2018,1129,2947,2947,2947,2947,2947,2947,10,11,228,262
544.0,4,4.5,506,13,0,2014,2250,2947,2947,2947,2947,2947,2947,1,7,72,24
369.0,16,3.9,686,13,8,2016,3865,2947,2947,2947,2947,2947,2947,14,12,314,262
648.0,2,4.5,3542,13,7,2016,2266,2947,2947,2947,2947,2947,2947,8,12,243,262
98.0,43,3.3,302,13,0,2019,2550,2947,2947,2947,2947,2947,2947,10,11,228,262
354.0,84,4.0,3344,13,3,2012,2127,2947,2947,2947,2947,2947,2947,2,6,40,262
2899.0,2,4.5,340,8,0,2011,234,2947,2947,2947,2947,2947,2947,1,7,107,262
587.0,3,5.0,5558,13,12,1998,2625,2947,2947,2947,2947,2947,2947,14,12,98,262
250.0,24,2.8,2275,13,9,2012,3524,2947,2947,2947,2947,2947,2947,2,6,38,262
423.24,2,5.0,6438,8,6,2017,431,2947,2947,2947,2947,2947,2947,1,7,19,262
128.0,10,3.9,1738,13,6,2018,3820,2947,2947,2947,2947,2947,2947,14,12,314,262
1159.0,1,4.0,2112,13,2,2008,2667,2947,2947,2947,2947,2947,2947,1,7,258,262
420.0,7,4.1,6002,13,6,2018,1159,2947,2947,2947,2947,2947,2947,5,16,292,262
359.0,2,4.6,2163,13,2,2010,3076,2947,2947,2947,2947,2947,2947,14,12,314,262
245.0,297,4.2,6155,13,4,2009,352,2947,2947,2947,2947,2947,2947,5,16,369,262
247.0,41,4.7,5641,13,1,2018,1690,2947,2947,2947,2947,2947,2947,4,9,124,262
150.0,121,4.6,4159,13,9,2017,1185,2947,2947,2947,2947,2947,2947,1,7,175,106
1109.0,2,5.0,5741,8,10,2018,1645,2947,2947,2947,2947,2947,2947,1,7,107,262
398.0,4,5.0,1500,13,7,2019,100,2947,2947,2947,2947,2947,2947,3,12,243,262
999.0,4,5.0,5412,13,7,2017,4530,2947,2947,2947,2947,2947,2947,0,12,0,262
247.0,17,3.9,5719,13,1,2018,946,2947,2947,2947,2947,2947,2947,5,16,102,363
1009.0,9,4.9,6613,13,1,2005,87,2947,2947,2947,2947,2947,2947,8,12,46,262
781.0,2,4.1,3955,13,6,2016,3184,2947,2947,2947,2947,2947,2947,13,12,241,262
449.0,28,4.1,5353,13,4,2016,2727,2947,2947,2947,2947,2947,2947,5,16,0,262
108.0,1,1.0,1618,13,7,2008,3935,2947,2947,2947,2947,2947,2947,5,16,98,262
99.0,7,4.5,3705,13,7,2016,3110,2947,2947,2947,2947,2947,2947,8,12,139,262
250.0,1,5.0,4332,13,0,2018,4011,2947,2947,2947,2947,2947,2947,8,12,196,262
369.0,10,4.8,3951,13,6,2003,2641,2947,2947,2947,2947,2947,2947,1,7,38,262
311.0,6,3.9,3347,13,12,2015,1283,2947,2947,2947,2947,2947,2947,1,7,175,106
272.0,3,3.3,3799,13,0,2016,1869,2947,2947,2947,2947,2947,2947,5,16,0,262
250.0,74,3.8,158,13,9,2011,2921,2947,2947,2947,2947,2947,2947,13,12,289,262
7302.0,1,4.0,2290,13,8,2010,3918,2947,2947,2947,2947,2947,2947,15,12,33,262
4041.86,1,5.0,5989,13,0,1977,855,2947,2947,2947,2947,2947,2947,0,12,0,262
1672.0,8,5.0,3468,13,1,2016,697,2947,2947,2947,2947,2947,2947,5,16,63,279
3950.0,5,4.5,4289,8,12,2016,811,2947,2947,2947,2947,2947,2947,4,9,334,262
2685.0,5,4.7,1746,8,4,2016,1343,2947,2947,2947,2947,2947,2947,1,7,107,262
1233.0,4,5.0,4081,13,2,2012,2715,2947,2947,2947,2947,2947,2947,15,12,372,262
503.0,30,4.3,6303,13,4,2016,1932,2947,2947,2947,2947,2947,2947,14,12,314,262
701.0,10,4.4,930,13,7,2007,1249,2947,2947,2947,2947,2947,2947,1,7,175,106
860.44,5,4.6,2070,13,5,2012,1140,2947,2947,2947,2947,2947,2947,10,11,138,231
275.0,30,4.2,1315,13,11,2017,78,2947,2947,2947,2947,2947,2947,5,16,102,363
999.0,1,1.0,620,13,11,2018,1402,2947,2947,2947,2947,2947,2947,4,9,94,262
143.0,16,4.2,6713,13,5,2017,343,2947,2947,2947,2947,2947,2947,0,12,202,262
600.0,1,5.0,4725,8,3,2019,4075,2947,2947,2947,2947,2947,2947,13,12,291,262
350.44,8,4.8,6161,13,11,2012,1213,2947,2947,2947,2947,2947,2947,15,12,274,262
189.0,28,4.1,1638,13,12,2012,4631,2947,2947,2947,2947,2947,2947,10,11,225,234
499.0,16,3.9,129,13,3,2015,2062,2947,2947,2947,2947,2947,2947,13,12,16,262
239.0,8,5.0,387,13,4,2014,2982,2947,2947,2947,2947,2947,2947,13,12,38,262
265.0,10,4.5,1849,8,1,2017,1555,2947,2947,2947,2947,2947,2947,13,12,15,262
701.0,4,4.3,2731,13,8,2012,1530,2947,2947,2947,2947,2947,2947,15,12,367,262
355.0,9,4.3,546,13,0,2002,122,2947,2947,2947,2947,2947,2947,3,12,243,262
361.0,3,5.0,5390,13,5,2016,2152,2947,2947,2947,2947,2947,2947,0,12,0,262
285.0,1,5.0,3328,8,11,2018,2322,2947,2947,2947,2947,2947,2947,13,12,289,262
806.22,29,3.6,2400,13,11,2013,145,2947,2947,2947,2947,2947,2947,2,6,15,262
1109.0,2,3.0,3245,13,5,2007,2932,2947,2947,2947,2947,2947,2947,15,12,177,262
439.0,2,5.0,5044,13,6,1990,1792,2947,2947,2947,2947,2947,2947,1,7,184,262
409.0,13,3.5,1269,13,6,2017,4127,2947,2947,2947,2947,2947,2947,5,16,0,262
969.0,59,5.0,4622,13,7,2016,3636,2947,2947,2947,2947,2947,2947,14,12,0,262
567.0,3,4.4,346,13,6,1989,2907,2947,2947,2947,2947,2947,2947,4,9,258,262
74.0,2,5.0,2791,8,1,2009,2375,2947,2947,2947,2947,2947,2947,10,11,225,234
150.0,49,4.1,4469,13,11,2016,374,2947,2947,2947,2947,2947,2947,5,16,102,363
309.0,12,4.6,1949,13,12,2009,385,2947,2947,2947,2947,2947,2947,13,12,26,262
413.0,2,4.6,3574,13,7,2010,2264,2947,2947,2947,2947,2947,2947,14,12,258,262
800.0,1,5.0,682,8,3,2018,2204,2947,2947,2947,2947,2947,2947,1,7,25,362
700.0,11,4.7,3335,13,9,2013,2357,2947,2947,2947,2947,2947,2947,4,9,92,262
150.0,5,3.9,1006,13,6,2016,3893,2947,2947,2947,2947,2947,2947,4,9,217,262
1600.0,1,5.0,904,13,11,2017,2999,2947,2947,2947,2947,2947,2947,4,9,93,262
852.0,13,3.5,21,8,11,2007,2722,2947,2947,2947,2947,2947,2947,1,7,130,262
149.0,1,4.0,2350,13,5,2005,4368,2947,2947,2947,2947,2947,2947,15,12,352,327
280.0,3,5.0,3353,13,10,2015,1811,2947,2947,2947,2947,2947,2947,0,12,64,262
1853.0,8,2.4,956,13,1,2018,677,2947,2947,2947,2947,2947,2947,10,11,235,262
308.0,5,3.4,1064,8,3,2018,3974,2947,2947,2947,2947,2947,2947,2,6,98,262
375.0,2,5.0,2034,13,12,2018,3061,2195,2947,2947,2947,2947,2947,13,12,168,262
135.0,3,4.6,4311,13,4,2014,3909,2947,2947,2947,2947,2947,2947,10,11,354,262
247.0,1,4.0,2395,13,0,2019,2392,2947,2947,2947,2947,2947,2947,5,16,0,262
94.84,1,5.0,2401,8,8,2018,4045,2044,2947,2947,2947,2947,2947,15,12,344,262
68.0,10,3.9,5775,13,12,2011,2050,2947,2947,2947,2947,2947,2947,1,7,359,262
1999.59,13,5.0,6530,8,6,2013,113,971,2947,2947,2947,2947,2947,8,12,89,262
459.0,1,5.0,272,8,2,2016,1620,2947,2947,2947,2947,2947,2947,1,7,258,262
862.0,4,4.5,2339,13,8,1984,2428,2947,2947,2947,2947,2947,2947,8,12,367,262
115.0,4,4.2,810,13,6,2017,1851,2947,2947,2947,2947,2947,2947,5,16,102,363
541.37,52,3.3,2029,13,5,2017,103,2947,2947,2947,2947,2947,2947,13,12,331,262
199.0,3,4.4,1182,13,3,2016,949,2947,2947,2947,2947,2947,2947,14,12,258,262
740.44,1,4.0,4884,13,3,2013,924,2947,2947,2947,2947,2947,2947,10,11,50,262
824.0,2,4.0,609,13,6,2011,4512,639,1561,2947,2947,2947,2947,1,7,243,262
598.88,2,5.0,1116,13,10,2016,1114,2947,2947,2947,2947,2947,2947,15,12,346,262
1400.0,2,5.0,924,13,10,2017,2106,2947,2947,2947,2947,2947,2947,4,9,295,262
205.0,1,5.0,1038,13,11,2000,3899,2947,2947,2947,2947,2947,2947,1,7,202,262
309.0,21,4.2,240,13,12,2016,3787,2947,2947,2947,2947,2947,2947,0,12,0,262
950.0,1,5.0,402,13,8,1980,1232,2947,2947,2947,2947,2947,2947,8,12,15,262
372.0,14,3.7,5341,13,3,2018,2356,2947,2947,2947,2947,2947,2947,14,12,314,262
200.0,10,4.5,4530,13,8,2019,768,2947,2947,2947,2947,2947,2947,14,12,314,262
371.0,2,4.5,3525,13,10,2017,2873,2947,2947,2947,2947,2947,2947,10,11,235,262
435.0,63,4.4,6562,8,12,2014,3106,2947,2947,2947,2947,2947,2947,10,11,139,262
423.0,3,4.6,1159,8,10,2009,2676,3778,2947,2947,2947,2947,2947,5,16,102,363
299.0,20,3.8,1327,8,6,2017,78,2947,2947,2947,2947,2947,2947,5,16,102,363
225.0,4,5.0,5584,13,7,2009,2263,2947,2947,2947,2947,2947,2947,3,12,243,262
446.0,9,4.8,3596,13,8,2015,3286,2947,2947,2947,2947,2947,2947,1,7,260,262
327.0,3,4.4,6596,13,5,2012,2023,2947,2947,2947,2947,2947,2947,14,12,314,262
358.0,3,4.4,608,8,0,2019,1751,2947,2947,2947,2947,2947,2947,2,6,38,262
329.0,6,4.5,5021,13,3,2010,3623,2947,2947,2947,2947,2947,2947,5,16,102,363
259.0,1,1.0,3302,13,9,2016,4150,2947,2947,2947,2947,2947,2947,1,7,258,262
379.0,2,3.9,5217,13,11,2004,1524,2947,2947,2947,2947,2947,2947,14,12,0,262
355.0,3,5.0,5176,13,3,2009,952,2947,2947,2947,2947,2947,2947,14,12,311,262
214.0,76,4.1,3045,13,9,2004,4462,2947,2947,2947,2947,2947,2947,10,11,114,262
2000.0,2,4.5,4288,8,0,2018,4364,2947,2947,2947,2947,2947,2947,4,9,334,262
170.0,1,4.0,5407,13,12,2012,709,2947,2947,2947,2947,2947,2947,14,12,314,262
59.0,902,4.4,5170,13,5,2017,309,2947,2947,2947,2947,2947,2947,2,6,112,232
449.0,5,3.3,5366,13,11,2004,1694,2947,2947,2947,2947,2947,2947,8,12,98,262
360.0,1,5.0,5574,12,10,1986,1892,2947,2947,2947,2947,2947,2947,0,12,0,262
390.0,7,4.6,6630,13,8,2011,273,2947,2947,2947,2947,2947,2947,15,12,101,262
427.0,3,4.7,3010,13,8,2017,2857,2947,2947,2947,2947,2947,2947,15,12,77,262
215.0,12,4.1,1103,7,6,2011,3117,2947,2947,2947,2947,2947,2947,10,11,114,262
402.0,38,4.5,3621,8,2,2018,403,2947,2947,2947,2947,2947,2947,2,6,124,262
317.0,5,4.3,6169,8,8,2016,2944,2947,2947,2947,2947,2947,2947,2,6,128,262
881.0,1,5.0,4404,13,12,1985,657,2947,2947,2947,2947,2947,2947,0,12,0,262
247.0,32,4.2,1412,13,0,1999,2415,2947,2947,2947,2947,2947,2947,5,16,98,262
299.0,6,4.8,6715,13,2,2018,3076,2947,2947,2947,2947,2947,2947,0,12,0,262
175.0,16,3.7,6212,13,8,2012,2034,2947,2947,2947,2947,2947,2947,5,16,102,363
66.0,397,4.3,1260,13,1,2018,3486,2947,2947,2947,2947,2947,2947,0,12,0,262
304.0,212,4.5,4966,13,2,2013,2675,2947,2947,2947,2947,2947,2947,0,12,0,262
146.0,1,5.0,6336,13,12,2010,1889,2947,2947,2947,2947,2947,2947,8,12,60,262
404.0,16,4.3,3409,8,6,2008,2373,2947,2947,2947,2947,2947,2947,2,6,38,262
118.0,2,4.4,6179,13,11,2012,4201,2947,2947,2947,2947,2947,2947,8,12,98,262
450.0,2,4.5,857,13,11,2017,2506,2947,2947,2947,2947,2947,2947,8,12,158,262
572.0,3,5.0,678,13,6,2004,1419,2947,2947,2947,2947,2947,2947,8,12,161,262
309.0,57,4.3,103,13,12,2017,2278,2947,2947,2947,2947,2947,2947,5,16,0,262
861.0,15,4.4,5465,13,7,2014,4173,2947,2947,2947,2947,2947,2947,8,12,128,262
157.0,2,3.5,3019,8,9,2011,1428,2947,2947,2947,2947,2947,2947,3,12,89,262
444.0,124,4.4,5580,13,2,1992,3618,2947,2947,2947,2947,2947,2947,2,6,38,262
70.0,199,4.1,4846,13,9,2001,2436,2947,2947,2947,2947,2947,2947,10,11,225,234
2677.0,4,3.9,621,13,1,2018,2130,2947,2947,2947,2947,2947,2947,4,9,265,262
99.0,3,4.6,5554,13,0,1995,4059,3345,1175,2947,2947,2947,2947,0,12,0,262
376.0,6,4.0,5634,8,8,2003,2085,2947,2947,2947,2947,2947,2947,8,12,61,188
600.0,11,4.7,2198,13,3,2011,1626,2947,2947,2947,2947,2947,2947,15,12,344,262
449.0,17,3.6,62,13,4,2015,3797,2947,2947,2947,2947,2947,2947,8,12,196,262
349.0,10,4.0,3263,13,2,2000,3459,2947,2947,2947,2947,2947,2947,4,9,336,262
399.0,1,4.0,4355,13,10,1979,2220,2947,2947,2947,2947,2947,2947,8,12,359,262
449.0,1,5.0,3930,13,6,2010,1664,2947,2947,2947,2947,2947,2947,3,12,243,262
229.0,6,3.4,3377,13,12,2013,278,2947,2947,2947,2947,2947,2947,15,12,80,262
311.0,3,5.0,4217,13,11,2018,2507,2947,2947,2947,2947,2947,2947,15,12,38,262
235.2,3,3.9,1902,12,8,1993,2149,2947,2947,2947,2947,2947,2947,0,12,0,262
390.0,5,5.0,1464,8,1,2018,967,2947,2947,2947,2947,2947,2947,8,12,89,262
2384.0,7,4.8,2357,13,10,2012,3927,2947,2947,2947,2947,2947,2947,3,12,20,262
2208.0,2,5.0,4720,8,0,2015,3726,2947,2947,2947,2947,2947,2947,8,12,0,262
1026.0,5,3.9,4628,8,11,2016,3599,3007,2947,2947,2947,2947,2947,8,12,82,262
350.0,3,4.3,2068,13,12,2013,2681,2947,2947,2947,2947,2947,2947,0,12,0,262
481.95,6,3.3,4999,13,0,2018,968,2947,2947,2947,2947,2947,2947,0,12,0,262
170.0,10,4.0,2606,13,12,2007,3536,2947,2947,2947,2947,2947,2947,3,12,38,262
350.0,29,4.7,4342,8,11,2017,3063,2947,2947,2947,2947,2947,2947,13,12,168,262
371.0,4,4.7,2250,13,11,2018,1862,2947,2947,2947,2947,2947,2947,0,12,0,262
479.0,1,3.0,6026,8,10,2013,3133,2947,2947,2947,2947,2947,2947,8,12,98,262
6415.0,2,5.0,6528,8,2,2011,113,2947,2947,2947,2947,2947,2947,3,12,87,262
210.0,97,4.6,1747,13,6,2015,4482,2947,2947,2947,2947,2947,2947,2,6,373,262
234.0,20,4.4,6536,13,4,2019,2575,2947,2947,2947,2947,2947,2947,0,12,0,262
294.0,1,5.0,1245,13,10,2013,4194,2947,2947,2947,2947,2947,2947,13,12,168,262
140.0,1,5.0,2399,13,0,2017,3729,1042,2947,2947,2947,2947,2947,0,12,0,262
400.0,3,5.0,2901,13,9,2016,1907,2947,2947,2947,2947,2947,2947,4,9,124,262
374.0,4,3.1,4043,13,5,2005,3412,2947,2947,2947,2947,2947,2947,15,12,101,262
499.0,12,4.7,2007,13,8,2016,4688,1187,2947,2947,2947,2947,2947,4,9,103,262
436.1,1,5.0,313,13,6,2012,3883,2947,2947,2947,2947,2947,2947,5,16,98,262
311.0,30,4.2,1791,13,6,2016,4127,2947,2947,2947,2947,2947,2947,5,16,98,262
378.0,41,3.9,4804,13,1,2007,1380,2947,2947,2947,2947,2947,2947,0,12,0,262
224.0,33,4.2,2415,13,5,2018,3534,2947,2947,2947,2947,2947,2947,14,12,314,262
239.0,19,4.4,848,13,0,2011,2729,2947,2947,2947,2947,2947,2947,15,12,346,262
310.0,74,4.1,4531,13,0,2015,3864,2947,2947,2947,2947,2947,2947,15,12,128,262
347.0,14,4.6,4506,13,9,2005,4104,2947,2947,2947,2947,2947,2947,4,9,94,262
349.0,3,4.6,5335,13,6,2005,163,2947,2947,2947,2947,2947,2947,0,12,0,262
612.25,1,5.0,6556,13,11,2017,630,2947,2947,2947,2947,2947,2947,8,12,258,262
238.0,9,4.3,266,13,11,2017,78,2947,2947,2947,2947,2947,2947,14,12,98,262
149.0,1,4.0,2220,13,5,2009,2555,2947,2947,2947,2947,2947,2947,14,12,314,262
324.0,42,3.9,1451,13,8,2014,4127,2947,2947,2947,2947,2947,2947,5,16,98,262
1083.0,1,1.0,4318,13,4,2004,1708,2947,2947,2947,2947,2947,2947,8,12,80,262
466.0,28,4.4,5005,13,4,2013,1655,2947,2947,2947,2947,2947,2947,3,12,89,262
1286.23,5,4.3,911,8,7,1999,544,2947,2947,2947,2947,2947,2947,4,9,96,213
185.0,8,4.0,6224,13,11,2017,78,2947,2947,2947,2947,2947,2947,0,12,0,262
1434.86,2,4.5,6749,13,0,2016,1345,2947,2947,2947,2947,2947,2947,8,12,38,262
170.0,2,4.0,2610,13,12,2007,974,2947,2947,2947,2947,2947,2947,3,12,140,262
1075.0,5,4.6,3501,13,9,2009,4159,2947,2947,2947,2947,2947,2947,4,9,295,262
3645.0,1,5.0,4147,8,12,2007,3256,2947,2947,2947,2947,2947,2947,1,7,276,262
399.0,13,4.0,6301,13,8,2013,773,2947,2947,2947,2947,2947,2947,2,6,256,44
240.0,70,4.0,5342,13,4,2018,199,2947,2947,2947,2947,2947,2947,2,6,37,113
2516.0,1,5.0,3879,13,6,2017,2464,2947,2947,2947,2947,2947,2947,1,7,284,262
985.0,2,4.5,4873,13,10,2018,852,2947,2947,2947,2947,2947,2947,14,12,0,262
176.0,6,4.3,6233,13,3,2019,291,2947,2947,2947,2947,2947,2947,2,6,177,262
712.0,11,4.4,4619,8,0,2018,497,2947,2947,2947,2947,2947,2947,2,6,63,279
344.0,1,5.0,689,13,8,2013,1946,2947,2947,2947,2947,2947,2947,14,12,314,262
127.0,8,3.0,4279,13,9,0,4599,2947,2947,2947,2947,2947,2947,10,11,228,262
265.0,14,4.7,1374,13,10,2017,3096,2947,2947,2947,2947,2947,2947,0,12,0,262
329.0,9,4.0,6210,13,2,2017,2474,2947,2947,2947,2947,2947,2947,0,12,0,262
243.0,128,4.3,4358,13,7,2012,2155,2947,2947,2947,2947,2947,2947,14,12,314,262
229.0,16,4.5,3990,13,1,2003,2788,2947,2947,2947,2947,2947,2947,5,16,0,262
800.0,13,3.9,2433,13,0,2014,229,2947,2947,2947,2947,2947,2947,15,12,38,262
295.0,4,5.0,1091,4,6,2012,857,2947,2947,2947,2947,2947,2947,10,11,70,262
445.0,139,4.5,3865,13,7,2008,2645,2947,2947,2947,2947,2947,2947,2,6,38,262
299.0,106,4.5,5946,13,10,2011,4127,2947,2947,2947,2947,2947,2947,5,16,193,262
600.0,4,4.5,2233,12,12,2010,2727,2947,2947,2947,2947,2947,2947,0,12,0,262
745.0,11,4.1,2981,8,1,2014,2410,2947,2947,2947,2947,2947,2947,2,6,144,262
221.0,21,4.3,2253,13,11,2017,78,2947,2947,2947,2947,2947,2947,0,12,0,262
339.0,9,4.9,811,13,12,2017,1872,2947,2947,2947,2947,2947,2947,4,9,204,262
1389.0,1,5.0,6420,13,12,2015,303,2947,2947,2947,2947,2947,2947,5,16,314,262
259.0,16,4.2,5967,13,11,2017,1977,2947,2947,2947,2947,2947,2947,5,16,98,262
411.0,1,5.0,1092,13,4,2016,858,2947,2947,2947,2947,2947,2947,10,11,114,262
224.0,8,3.7,2599,13,0,2009,3348,577,2947,2947,2947,2947,2947,3,12,181,262
837.0,5,4.8,2639,13,1,2017,1992,2947,2947,2947,2947,2947,2947,5,16,98,262
179.0,49,4.3,3146,13,5,2017,3804,2947,2947,2947,2947,2947,2947,15,12,202,262
167.0,615,4.7,3439,13,1,2013,19,2947,2947,2947,2947,2947,2947,2,6,26,262
2748.97,4,5.0,6144,13,8,2009,3619,2947,2947,2947,2947,2947,2947,3,12,193,262
369.0,5,4.0,5688,13,0,2018,2392,2947,2947,2947,2947,2947,2947,5,16,193,262
627.0,1,5.0,1479,13,1,2010,3359,2947,2947,2947,2947,2947,2947,3,12,243,262
818.0,17,3.7,6643,13,8,2016,1620,2947,2947,2947,2947,2947,2947,8,12,196,262
326.0,1,5.0,73,13,2,2016,4007,2947,2947,2947,2947,2947,2947,15,12,197,262
346.0,4,5.0,3958,8,5,2012,3973,2947,2947,2947,2947,2947,2947,1,7,204,262
1779.14,1,5.0,6086,13,11,2013,2661,503,2947,2947,2947,2947,2947,15,12,367,262
215.0,6,4.8,5820,13,11,2004,1524,2947,2947,2947,2947,2947,2947,0,12,0,262
950.0,25,3.8,2212,13,2,2016,3170,2947,2947,2947,2947,2947,2947,4,9,295,262
411.0,10,4.6,5543,13,2,2015,495,2947,2947,2947,2947,2947,2947,0,12,0,262
220.0,3,5.0,2521,13,1,2018,4217,2947,2947,2947,2947,2947,2947,0,12,0,262
248.0,5,4.2,4474,13,8,2019,656,2947,2947,2947,2947,2947,2947,5,16,98,262
850.0,1,4.0,6533,19,0,2016,3951,3128,2947,2947,2947,2947,2947,13,12,302,262
399.0,26,4.4,5079,8,6,2018,383,2947,2947,2947,2947,2947,2947,5,16,102,363
908.0,5,3.3,2903,13,11,2015,1844,2947,2947,2947,2947,2947,2947,4,9,109,262
750.0,6,4.8,1958,13,7,2003,3411,2947,2947,2947,2947,2947,2947,1,7,200,262
6911.0,1,5.0,1259,8,7,2016,1372,2947,2947,2947,2947,2947,2947,3,12,87,262
5811.0,6,3.1,3106,8,12,2012,2307,2947,2947,2947,2947,2947,2947,4,9,94,262
499.0,8,3.9,351,13,4,2018,2979,2947,2947,2947,2947,2947,2947,4,9,94,262
379.0,15,4.3,4411,13,7,1994,1808,2947,2947,2947,2947,2947,2947,5,16,0,262
194.0,32,3.8,644,13,1,2013,4262,2947,2947,2947,2947,2947,2947,14,12,314,262
721.0,3,4.2,6770,13,4,2018,1433,2947,2947,2947,2947,2947,2947,1,7,377,262
40.0,2,4.5,1197,13,3,2018,118,2947,2947,2947,2947,2947,2947,1,7,25,362
415.0,421,3.9,2544,13,0,2017,3460,2947,2947,2947,2947,2947,2947,13,12,119,262
299.0,35,4.6,4845,8,0,2015,3654,2947,2947,2947,2947,2947,2947,0,12,0,262
350.0,25,4.2,1866,13,0,2011,662,2947,2947,2947,2947,2947,2947,4,9,217,262
384.0,3,4.3,5305,13,7,2001,3011,2947,2947,2947,2947,2947,2947,0,12,0,262
854.0,1,5.0,255,13,6,2005,1475,2947,2947,2947,2947,2947,2947,10,11,368,262
559.0,5,5.0,2822,13,7,2018,3479,2947,2947,2947,2947,2947,2947,15,12,346,262
616.0,3,5.0,2629,8,2,2016,2732,2947,2947,2947,2947,2947,2947,8,12,88,262
1200.0,14,3.9,2625,13,9,2016,232,2947,2947,2947,2947,2947,2947,4,9,334,262
440.0,8,3.4,4223,13,9,2013,4498,2947,2947,2947,2947,2947,2947,0,12,0,262
270.0,2,5.0,2097,13,12,2017,2507,2947,2947,2947,2947,2947,2947,15,12,38,262
1080.0,5,4.3,1606,13,9,2001,1683,2947,2947,2947,2947,2947,2947,10,11,199,262
282.0,3,3.2,6310,13,6,2015,2790,2947,2947,2947,2947,2947,2947,5,16,102,363
149.0,2,4.1,5599,13,1,2011,4139,2947,2947,2947,2947,2947,2947,0,12,0,262
1298.0,2,4.5,282,13,7,2008,4439,2402,2947,2947,2947,2947,2947,1,7,258,262
632.0,3,4.4,346,13,6,1989,2907,2947,2947,2947,2947,2947,2947,1,7,258,262
199.0,2,1.5,4920,13,12,2004,1831,2947,2947,2947,2947,2947,2947,5,16,369,262
301.0,1,5.0,3908,13,0,2019,1714,2947,2947,2947,2947,2947,2947,15,12,128,262
634.0,2,5.0,906,13,2,2017,2981,2947,2947,2947,2947,2947,2947,4,9,53,262
374.0,1,5.0,2366,8,11,2017,4137,2947,2947,2947,2947,2947,2947,8,12,341,262
479.0,1,5.0,4757,13,0,2019,4216,2947,2947,2947,2947,2947,2947,2,6,0,262
4557.0,2,5.0,4849,13,2,2014,1947,2947,2947,2947,2947,2947,2947,8,12,157,262
463.0,8,4.5,6774,13,12,2000,759,2947,2947,2947,2947,2947,2947,2,6,181,262
289.0,1,5.0,2358,13,11,2016,1473,2947,2947,2947,2947,2947,2947,8,12,38,262
559.0,155,4.5,3055,13,8,2009,4062,2947,2947,2947,2947,2947,2947,2,6,38,262
